"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "APC-A", "Alexa Fluor 488-A", "Time", "Event #"
86672,61679,92091.9,59889.7,37819,103782,593.29,4405.74,1.307,384
89723.5,78776,74643.5,70228,43944,104735,1739.58,4247.63,1.311,385
145331,127879,74479.6,75951,48727,102151,16163.4,9194.63,1.315,386
22641.1,18368,80782.1,91811.5,47604,126396,1824.11,7289.55,1.316,388
52895.9,46136,75138.4,46306.8,31100,97580.9,3888.38,5705.54,1.317,389
34918.7,30513,74998.7,66769,38277,114319,1452.81,3484.24,1.319,390
106712,86437,80908.4,73907.2,46721,103670,2816.35,4754.94,1.321,391
101167,96473,68724.9,49244,36649,88058.5,3760.4,4691.89,1.323,392
104819,94287,72856.2,81093.9,46751,113678,5933.69,12156,1.327,393
72127.4,61835,76444.5,86605.5,55483,102298,1842.28,15121.3,1.327,394
27013.9,22193,79772.2,63061.6,41109,100533,3554.21,4223.38,1.329,395
73522.7,63557,75812,68519.8,44213,101566,4119.85,4215.62,1.331,396
30634.4,20922,95959.2,96219.2,43792,143995,3255.59,15252.3,1.336,397
79004.3,59732,86680.9,68171.6,44480,100443,13175.6,3390.15,1.337,398
45915.9,42577,70675.3,62595.1,38993,105204,789.21,7809.47,1.339,399
32182.9,17852,118146,88498,40392,143588,2267.3,6881.18,1.339,400
167028,148820,73554.1,109114,73764,96943.2,5178.45,24199.6,1.34,401
70110.8,61665,74512,68131.8,39701,112468,16166.6,4360.15,1.34,402
119695,92733,84590.5,90623.2,55821,106395,6655.75,9971.6,1.342,403
135200,113765,77883.8,94215.1,58881,104864,3099.96,39517.8,1.343,404
78626.2,74341,69313.7,66614.8,41877,104250,6714.21,6840.44,1.345,406
43550.4,39798,71715.2,89211.9,54738,106810,2166.97,18843.2,1.347,407
67818.5,52228,85099.1,90449.6,39216,151155,2163.02,20850.2,1.348,408
145862,118712,80524.3,119109,67000,116507,1759.33,11465.4,1.35,409
81820.2,78249,68527,57005.9,39465,94664.7,2568.29,4566.76,1.35,410
174629,149250,76680,148324,72982,133191,17017.4,6796.79,1.354,412
22611.8,16104,92019.9,71467.7,43308,108149,1482.04,8969.59,1.354,413
72407.7,60988,77807.3,66016.3,38732,111702,6388.73,8489.44,1.357,414
70264,58561,78633,76902.6,48453,104016,9186.12,29295.9,1.363,415
42356.2,39973,69443.2,64388.6,38613,109284,3318.79,7624.2,1.364,416
43043.8,23489,120095,86397.9,43953,128823,2649.66,4884.92,1.366,418
56670.5,45977,80778.6,62226.5,40349,101070,842.14,7660.09,1.368,419
78469.2,68513,75059.5,54504.3,29953,119253,969.33,3939.17,1.369,420
31132.6,23340,87416.8,89272,49228,118846,4817.42,15406.5,1.369,421
32641.8,24676,86692.2,58296,31348,121873,8509.88,5727.85,1.375,423
158595,145624,71373.2,109225,74220,96445.2,11548.2,8874.53,1.377,424
